transaction_id	amount	is_foreign	is_online	device_type	customer_age	account_age_days	merchant_category	amount_deviation	is_fraud	transaction_day	location_risk_score	merchant_risk_score	customer_segment	num_cards_linked	avg_tx_amount_last_30d	email_domain_type	failed_login_attempts_7d	customer_tenure_level	txn_hour_category
TX0003834	49.17	0	0	mobile	29	189	electronics	20.76	0	4	31.74	12.93	low	2	63.63	free	0	regular	late_night
TX0003835	28.91	0	0	mobile	21	2094	clothing	18.58	0	6	25.7	95.7	low	4	40.84	free	0	loyal	morning
TX0003836	215.72	1	0	mobile	52	1448	grocery	13.63	0	4	63.39	45.81	low	2	53.39	free	1	loyal	morning
TX0003837	10.1	0	0	mobile	57	385	travel	39.2	0	0	42.35	60.6	medium	0	124.23	free	1	regular	afternoon
TX0003838	217.14	0	1	desktop	43	1085	entertainment	109.94	0	4	35.09	5.55	medium	0	76.87	free	0	loyal	late_night
TX0003839	92.13	0	0	desktop	35	2966	grocery	9.71	0	1	21.19	94.55	high	3	78.09	free	0	loyal	night
TX0003840	60.67	0	1	mobile	72	2560	entertainment	79.09	0	3	40.67	66.34	low	1	63.05	corporate	0	loyal	morning
TX0003841	2.66	0	0	mobile	75	1939	clothing	-84.91	0	1	93.4	14.13	low	1	101.21	corporate	0	loyal	morning
TX0003842	51.64	0	1	desktop	73	3256	clothing	7.13	0	2	10.94	52.63	low	3	70.95	free	0	loyal	morning
TX0003843	41.91	0	1	desktop	54	1677	grocery	-78.81	0	5	16.25	83.4	medium	2	76.25	free	1	loyal	afternoon
TX0003844	14.06	0	0	mobile	33	2687	travel	-25.3	0	4	60.54	74.9	high	2	49.91	free	0	loyal	night
TX0003845	85.46	0	0	mobile	72	2850	travel	84.42	0	2	24.06	91.64	low	1	123.74	free	1	loyal	morning
TX0003846	283.65	0	0	mobile	29	886	entertainment	40.09	0	2	87.16	94.87	low	3	94.25	free	0	regular	afternoon
TX0003847	66.08	0	1	mobile	58	3616	clothing	5.43	1	4	85.05	3.25	low	4	65.8	free	0	loyal	night
TX0003848	100.35	0	1	desktop	78	825	clothing	57.14	0	3	41.99	63.92	low	0	94.12	free	0	regular	afternoon
TX0003849	5.67	0	0	tablet	57	3039	travel	12.61	0	1	68.03	5.68	medium	0	64.94	free	0	loyal	afternoon
TX0003850	43.26	0	0	desktop	54	831	clothing	-19.91	0	2	77.62	0.54	low	2	40.79	free	1	regular	afternoon
TX0003851	9.9	0	0	tablet	69	371	clothing	-84.98	0	1	33.05	8.12	medium	4	54.37	free	2	regular	morning
TX0003852	75.9	1	0	mobile	36	435	grocery	21.22	0	2	31.83	99.13	medium	6	91.14	free	0	regular	night
TX0003853	223.07	0	1	desktop	32	1426	travel	-48.24	0	4	0.27	0.13	low	2	75.5	free	1	loyal	morning
TX0003854	86.72	0	0	mobile	39	1339	travel	-0.58	0	4	23.49	65.97	low	2	84.08	free	0	loyal	morning
TX0003855	6.39	0	1	mobile	37	2637	electronics	-5.65	0	6	68.13	61.31	low	2	42.83	free	2	loyal	afternoon
TX0003856	35.04	0	1	desktop	60	606	travel	-18.94	0	4	44.28	78.94	low	4	66.28	free	0	regular	night
TX0003857	64	0	1	mobile	69	250	travel	16.03	0	4	63.07	67.13	medium	2	56.6	unknown	0	regular	afternoon
TX0003858	41.29	0	0	mobile	30	2224	electronics	90.2	0	4	22.58	94.04	low	1	54.67	unknown	0	loyal	morning
TX0003859	143.49	0	0	desktop	40	3078	clothing	8.34	0	1	60.93	85.43	low	1	57.2	free	1	loyal	afternoon
TX0003860	134.85	0	0	mobile	79	1233	clothing	-4.33	0	2	24.46	28.13	low	1	67.01	free	0	loyal	late_night
TX0003861	75.71	0	1	desktop	48	1563	entertainment	-11.25	0	5	70.61	87.69	low	1	101.88	free	1	loyal	afternoon
TX0003862	37.4	0	0	mobile	43	1350	clothing	1.05	0	0	15.65	27.92	medium	2	76.31	free	0	loyal	afternoon
TX0003863	23.59	0	0	desktop	62	1402	travel	53.03	0	3	28.95	65.92	medium	0	52.45	free	0	loyal	morning
TX0003864	8.95	0	1	mobile	49	520	entertainment	-168.08	0	0	20.64	24.54	low	1	89.88	free	0	regular	morning
TX0003865	35.07	0	0	desktop	38	2430	entertainment	-13.01	0	6	2.53	93.83	low	3	47.06	free	1	loyal	night
TX0003866	42.64	0	0	mobile	34	1040	clothing	-116.56	0	6	91.21	70.54	low	2	131.66	free	0	loyal	night
TX0003867	90.12	0	0	desktop	46	2158	entertainment	-23.87	0	5	7.56	47.96	medium	2	28.09	free	0	loyal	morning
TX0003868	85.87	0	0	desktop	70	899	electronics	2.75	0	2	41.53	80.27	low	2	79.27	free	1	regular	late_night
TX0003869	5.81	0	0	mobile	46	2782	entertainment	50.55	0	1	35.42	2.71	high	1	90.04	unknown	0	loyal	afternoon
TX0003870	40.24	0	0	mobile	65	2511	grocery	38.59	0	5	18.24	63.58	low	1	77.51	free	0	loyal	afternoon
TX0003871	16.05	0	1	mobile	39	1862	electronics	67.31	0	6	44.43	3.12	medium	2	76.96	free	1	loyal	afternoon
TX0003872	13.65	0	1	desktop	66	1176	travel	-17.56	0	2	50.38	22.8	low	2	35.84	free	1	loyal	afternoon
TX0003873	140.5	0	0	desktop	36	3390	clothing	-45.92	0	3	26.64	31.25	low	5	58.15	free	1	loyal	night
TX0003874	3.43	0	1	mobile	71	769	clothing	-29.38	0	6	52.62	75.06	low	1	137.98	free	0	regular	night
TX0003875	43.47	0	0	desktop	31	3571	grocery	32.2	0	6	64.22	91.85	low	4	101.99	free	1	loyal	afternoon
TX0003876	14.73	0	0	desktop	72	539	clothing	69.79	0	5	52.03	36.88	low	1	124.77	free	0	regular	afternoon
TX0003877	169.18	0	1	mobile	56	623	travel	21.45	0	2	89.81	61.8	low	1	80.91	corporate	1	regular	morning
TX0003878	65.14	0	0	mobile	40	2990	entertainment	-24.46	0	4	13.72	77.74	medium	1	91.43	free	2	loyal	night
TX0003879	21.05	1	0	desktop	58	2557	clothing	-68.91	0	0	83.9	84.58	medium	3	75.19	free	1	loyal	afternoon
TX0003880	55.84	0	0	desktop	19	784	travel	-11.78	0	6	14.56	96.27	low	3	48.55	free	2	regular	afternoon
TX0003881	105.19	0	0	mobile	68	1492	electronics	33.96	0	3	43.01	78.24	low	3	66.67	free	1	loyal	morning
TX0003882	253.83	0	0	mobile	72	2804	travel	-63.09	0	3	15.29	3.25	low	1	19.69	corporate	1	loyal	afternoon
TX0003883	19.92	0	1	mobile	49	1227	grocery	99.87	0	0	60.45	10.2	low	1	63.34	free	0	loyal	morning
TX0003884	173.85	0	0	desktop	55	375	travel	-10.1	0	1	34.56	83.38	medium	3	80.21	free	2	regular	morning
TX0003885	217.82	1	1	desktop	79	3032	clothing	50.22	0	0	45.2	27.97	low	1	39.63	free	0	loyal	morning
TX0003886	198.56	0	0	mobile	50	134	entertainment	-53.58	0	6	16.4	8.25	medium	0	39.39	free	0	new	morning
TX0003887	80.72	0	0	mobile	75	1622	travel	-23.08	0	0	47.34	95.77	low	1	60.18	unknown	0	loyal	morning
TX0003888	79.5	0	0	mobile	24	817	grocery	66.43	0	0	73.63	38.01	medium	2	124.87	corporate	1	regular	afternoon
TX0003889	41.3	0	0	desktop	65	1508	electronics	-59.07	0	6	93.45	36.63	low	3	94.65	free	1	loyal	afternoon
TX0003890	111.67	0	1	mobile	51	1347	grocery	27.53	0	1	28.41	11.54	low	3	49.11	corporate	1	loyal	morning
TX0003891	60.62	0	0	desktop	21	2872	electronics	-43.45	0	3	43.4	82.55	low	4	79.13	free	0	loyal	afternoon
TX0003892	90.52	0	0	desktop	40	422	travel	-45.66	0	5	78.28	45.17	low	3	133.98	corporate	0	regular	morning
TX0003893	44.75	1	0	desktop	37	2273	entertainment	-3.85	0	2	55.78	30.25	high	3	68.32	corporate	1	loyal	night
TX0003894	105.19	0	0	desktop	39	2062	grocery	-33.06	1	0	73.98	82.74	high	1	48.34	corporate	1	loyal	late_night
TX0003895	139.2	0	0	mobile	63	2499	entertainment	15.32	0	1	78.5	85.38	low	2	102.3	corporate	1	loyal	morning
TX0003896	12.67	0	0	desktop	46	1530	travel	-11.83	0	2	73.36	71.39	low	2	33.64	corporate	1	loyal	afternoon
TX0003897	143.15	0	0	desktop	60	910	entertainment	-36.74	0	5	95.2	42.52	medium	2	42.43	free	0	regular	late_night
TX0003898	62.17	1	0	desktop	58	247	entertainment	-9.36	0	6	73.16	29.95	low	1	86.31	free	0	regular	afternoon
TX0003899	148.97	0	1	mobile	54	2230	grocery	76.02	0	5	11.92	51.49	low	2	11.92	free	0	loyal	morning
TX0003900	45.15	0	0	mobile	20	1835	travel	-46.72	0	2	80.12	55.81	low	2	107.98	free	0	loyal	night
TX0003901	38.12	0	1	desktop	39	2114	entertainment	-53.5	0	3	8.91	56.68	high	8	49.47	corporate	0	loyal	late_night
TX0003902	197.27	0	0	tablet	37	719	electronics	-49.53	0	5	39.7	74.74	low	4	114.9	free	0	regular	afternoon
TX0003903	23.14	0	0	desktop	42	1401	clothing	-48.33	1	6	35.11	5.99	medium	3	100.73	free	0	loyal	afternoon
TX0003904	148.74	0	0	desktop	51	741	electronics	-45.84	0	4	15.67	64.85	medium	2	24.81	free	0	regular	afternoon
TX0003905	52.94	0	0	desktop	59	3271	entertainment	-66.5	0	2	10.74	86.87	medium	3	127.2	free	1	loyal	night
TX0003906	57.74	1	0	mobile	70	2024	travel	44.03	0	0	28.94	13.14	low	1	72.12	free	1	loyal	morning
TX0003907	29.51	0	0	desktop	46	2387	electronics	8.72	0	2	68.64	55.38	medium	3	55.32	corporate	0	loyal	afternoon
TX0003908	68.09	0	0	desktop	74	1690	travel	-2.46	0	4	20.59	68.81	medium	0	98.45	corporate	1	loyal	morning
TX0003909	31.47	0	1	desktop	27	1852	electronics	120.05	0	6	97.01	96.08	medium	2	54.35	free	1	loyal	afternoon
TX0003910	3.2	0	1	tablet	56	3455	travel	29.61	0	4	0.51	9.62	low	1	98.65	free	0	loyal	morning
TX0003911	25.4	0	1	mobile	64	2327	entertainment	177.7	0	6	56.9	72.69	medium	2	46.86	free	0	loyal	late_night
TX0003912	0.51	0	0	mobile	54	1432	grocery	64.67	0	3	55.88	58.29	low	5	126.72	corporate	0	loyal	afternoon
TX0003913	306.64	0	0	tablet	57	971	electronics	-60.71	0	1	27.43	34.15	medium	0	87.01	free	0	regular	night
TX0003914	269.92	0	0	mobile	67	2817	travel	-66.69	0	5	59.55	5.07	medium	2	64.27	free	0	loyal	afternoon
TX0003915	40.22	0	0	desktop	37	3246	electronics	-25.76	0	5	56.11	32.93	medium	1	59.83	free	2	loyal	night
TX0003916	104.27	0	0	desktop	78	2702	travel	-17.66	0	5	68.79	82.62	low	3	106.62	free	1	loyal	morning
TX0003917	33.95	0	0	mobile	55	3590	travel	63.85	0	3	87.32	63.47	low	4	94.58	free	1	loyal	night
TX0003918	88.96	1	0	desktop	40	121	grocery	-20.57	0	6	10.05	22.82	low	2	64.35	free	0	new	afternoon
TX0003919	130.96	0	1	mobile	28	3282	travel	-5.54	0	5	83.53	99.3	low	2	76.7	free	3	loyal	afternoon
TX0003920	234.63	0	1	desktop	25	3229	electronics	-58.38	0	6	2.05	74.6	low	1	74.32	free	1	loyal	late_night
TX0003921	40.89	0	0	mobile	46	3379	entertainment	33.06	0	4	6.16	18.89	low	1	83.58	free	0	loyal	afternoon
TX0003922	122.34	0	0	desktop	53	1495	clothing	54.9	0	1	90.76	78.12	medium	1	91.14	free	0	loyal	morning
TX0003923	24.73	0	1	desktop	42	1734	travel	38.72	0	5	70.56	83.12	low	0	142.16	free	1	loyal	morning
TX0003924	371.12	0	0	mobile	56	3360	clothing	6.51	0	5	64.27	87.06	high	4	42.76	free	0	loyal	morning
TX0003925	2.09	0	0	desktop	51	3449	entertainment	51.26	0	5	51.78	73.96	high	2	52.47	free	2	loyal	morning
TX0003926	74.01	0	0	tablet	64	2652	clothing	26.71	0	6	78.01	8.04	medium	1	50.48	free	0	loyal	afternoon
TX0003927	86.19	0	0	desktop	49	2561	travel	39.49	0	5	72.89	81.37	low	0	101.1	free	0	loyal	night
TX0003928	93.19	0	0	tablet	79	2911	electronics	-39.08	0	5	34.39	92.77	medium	0	39.94	free	0	loyal	late_night
TX0003929	10.26	0	1	mobile	58	2379	grocery	-14.6	0	6	49.53	49.97	medium	3	129.81	free	0	loyal	late_night
TX0003930	223.14	0	0	desktop	40	3313	travel	31.01	0	3	48.23	76.11	low	1	66.81	free	0	loyal	night
TX0003931	15.99	0	0	mobile	38	517	travel	-23.2	0	0	43.38	50.43	low	3	148.51	free	0	regular	night
TX0003932	77.99	0	0	tablet	36	513	grocery	101.94	0	2	68.18	64.07	low	2	55.43	free	1	regular	afternoon
TX0003933	20.15	1	1	mobile	42	677	grocery	21.19	0	0	81.11	64.7	high	6	50.71	free	0	regular	afternoon
TX0003934	29.36	0	0	mobile	40	580	grocery	28.76	0	0	95.53	45.28	low	2	68.11	free	0	regular	afternoon
TX0003935	63.25	0	0	mobile	36	1974	grocery	52.7	0	2	41.3	35.47	medium	3	66.56	free	2	loyal	night
TX0003936	43.19	0	0	mobile	22	2540	grocery	13.5	0	5	69.85	43.59	low	1	73.73	free	0	loyal	night
TX0003937	13.97	0	0	tablet	36	1403	travel	23.57	0	2	56.31	58.11	high	1	60.18	free	1	loyal	morning
TX0003938	15	0	0	mobile	52	332	clothing	-28.84	0	5	18.09	52.71	low	4	21.25	free	1	regular	late_night
TX0003939	43.32	0	0	tablet	29	447	electronics	-16.85	0	6	30.55	64.19	medium	2	70.92	unknown	0	regular	afternoon
TX0003940	113.27	0	1	mobile	56	2145	travel	-0.16	0	4	84.92	4.63	low	3	141.49	free	0	loyal	afternoon
TX0003941	182.59	0	1	desktop	42	2134	entertainment	-54.78	0	2	80.78	46	medium	1	50.91	free	0	loyal	afternoon
TX0003942	7.03	0	0	desktop	22	1523	travel	80.56	0	0	85.15	7.05	medium	3	71.68	free	0	loyal	afternoon
TX0003943	39.95	0	0	mobile	29	1206	travel	-56.97	0	6	4.25	75.53	low	1	48.54	corporate	0	loyal	late_night
TX0003944	8.45	0	0	mobile	44	230	clothing	-53.71	0	6	99	26.78	low	3	95.21	free	0	regular	morning
TX0003945	1.34	1	1	mobile	21	2676	grocery	0.47	0	5	55.72	34.58	low	3	34.71	free	0	loyal	morning
TX0003946	86.71	0	0	mobile	69	859	entertainment	22.65	0	6	50.61	65.42	low	2	80.56	free	0	regular	morning
TX0003947	73.79	0	1	mobile	36	3140	clothing	-36.38	0	5	73.44	34.66	low	4	81.73	free	0	loyal	morning
TX0003948	14.24	0	0	mobile	62	3613	electronics	-25.66	0	2	13.17	72.97	low	4	53.02	unknown	0	loyal	late_night
TX0003949	21.31	0	1	mobile	64	1301	entertainment	-13.56	0	4	22.86	86.19	high	3	74.01	free	0	loyal	night
TX0003950	1.92	1	1	desktop	41	1167	entertainment	1.65	0	6	94.2	63.69	high	3	66.68	free	0	loyal	afternoon
TX0003951	144.12	0	1	mobile	59	1431	clothing	32.12	0	1	20.68	15.63	medium	2	77.38	corporate	0	loyal	morning
TX0003952	294.13	1	0	desktop	45	1769	entertainment	-37.46	0	3	33.66	44.96	low	0	64.56	free	1	loyal	morning
TX0003953	11.64	0	0	tablet	50	2212	travel	-21.14	0	5	24.62	73.26	low	2	48.97	free	0	loyal	afternoon
TX0003954	21.06	1	0	mobile	52	2940	travel	19.08	0	6	48.34	27.24	low	1	53.96	free	1	loyal	morning
TX0003955	162.24	0	0	mobile	67	803	grocery	59	0	0	80.4	94.85	low	1	92.13	free	0	regular	afternoon
TX0003956	208.8	0	0	mobile	33	979	clothing	45.66	0	2	83.76	94.34	medium	3	76.43	unknown	0	regular	afternoon
TX0003957	43.53	0	0	mobile	29	1176	travel	19.14	0	1	32.5	33.84	low	1	55.61	free	0	loyal	night
TX0003958	4.16	0	0	desktop	33	2672	entertainment	-102.88	0	3	7.42	61.4	medium	2	32.95	free	0	loyal	afternoon
TX0003959	3.22	0	0	mobile	28	2290	entertainment	-43.73	0	6	11.25	38.83	low	4	54.26	corporate	0	loyal	afternoon
TX0003960	68.26	0	0	mobile	60	816	travel	-39.2	0	3	81.66	72.6	low	2	91.59	corporate	1	regular	afternoon
TX0003961	39.92	0	0	mobile	45	2579	clothing	50.71	0	5	42.88	79.3	low	2	67.32	free	2	loyal	morning
TX0003962	2.33	1	0	desktop	40	3276	clothing	-53.07	0	3	82.12	16.66	low	3	93.3	corporate	0	loyal	late_night
TX0003963	70.02	0	0	desktop	71	1328	electronics	-76.8	0	6	1.41	52.05	low	1	81.62	unknown	0	loyal	night
TX0003964	0.91	0	1	tablet	63	1289	clothing	19.45	0	5	3.49	34.61	low	2	66.4	free	0	loyal	afternoon
TX0003965	123.86	0	0	tablet	34	1599	travel	24.83	0	6	31.55	92.53	low	1	55.91	free	0	loyal	morning
TX0003966	29.27	1	0	mobile	36	200	electronics	-37.75	0	6	20.42	19.69	low	2	138.08	free	0	regular	morning
TX0003967	3.29	1	0	mobile	28	1706	entertainment	-22.09	0	6	64.52	94.65	low	1	81.69	free	0	loyal	morning
TX0003968	71.01	0	0	mobile	21	2497	travel	79.95	0	0	58.53	41.93	low	5	48.28	free	1	loyal	morning
TX0003969	40.56	0	0	desktop	27	3638	grocery	-68.81	1	3	89.43	87.35	low	0	70.02	free	0	loyal	afternoon
TX0003970	291.36	0	1	desktop	76	1150	grocery	-51.97	0	5	78.85	46.43	low	2	88.49	free	0	loyal	morning
TX0003971	62.86	0	0	mobile	72	2901	clothing	30.58	0	0	10.08	61.38	medium	0	79.96	free	1	loyal	afternoon
TX0003972	25.75	0	0	mobile	36	2098	electronics	5.76	0	0	88.71	98.81	medium	1	67.8	free	2	loyal	afternoon
TX0003973	98.88	0	0	mobile	53	2367	electronics	-3.36	0	4	12	73.16	medium	1	88.8	free	0	loyal	afternoon
TX0003974	25.34	0	0	desktop	79	2699	entertainment	-77.38	0	3	19.67	19.48	low	0	89.48	corporate	0	loyal	night
TX0003975	187.68	0	1	tablet	60	1846	clothing	-47.85	0	2	50.53	26.33	low	2	97.35	free	0	loyal	morning
TX0003976	37.56	0	0	mobile	56	1135	electronics	-15.57	0	5	11.16	46.31	low	0	94.84	free	0	loyal	late_night
TX0003977	63.86	0	1	mobile	69	2184	travel	94.89	0	1	22.68	58.6	medium	1	81.19	free	1	loyal	night
TX0003978	4.15	0	0	mobile	58	1832	entertainment	-26.56	0	0	44.77	6.11	low	2	47.17	free	1	loyal	night
TX0003979	44.43	0	1	desktop	77	1840	electronics	-74.13	0	0	24.84	4.35	low	2	77.41	free	1	loyal	late_night
TX0003980	142.88	0	0	tablet	39	2766	grocery	-22.21	0	4	94.66	45.74	low	2	117	corporate	0	loyal	night
TX0003981	131.05	0	0	mobile	19	3022	grocery	-35.84	0	0	16.2	52.35	low	1	74.21	free	1	loyal	morning
TX0003982	20.32	0	1	mobile	76	1983	electronics	28.83	1	5	57.32	7.98	medium	1	30.66	free	0	loyal	late_night
TX0003983	20.5	0	0	mobile	50	1951	grocery	-130.64	0	0	49.78	47.55	medium	3	61.39	free	2	loyal	afternoon
TX0003984	136	1	0	desktop	57	2363	travel	-33.98	0	2	45.25	78.06	low	0	67.84	free	0	loyal	afternoon
TX0003985	213.2	0	0	desktop	44	650	entertainment	71.38	0	0	23.38	54.91	medium	3	85.99	free	1	regular	morning
TX0003986	8.02	0	0	desktop	36	1603	travel	31.15	0	1	19.07	47.78	low	1	93.98	free	1	loyal	night
TX0003987	47.84	0	0	tablet	72	2860	grocery	3.16	1	6	30.37	7.15	low	2	60.11	free	0	loyal	night
TX0003988	32.93	0	0	mobile	65	3432	electronics	-27.86	0	1	59.25	98.05	low	3	56.56	corporate	0	loyal	afternoon
TX0003989	163.64	0	0	desktop	63	757	electronics	33.73	0	2	58.09	54.12	high	4	40.18	free	1	regular	morning
TX0003990	6.98	0	0	mobile	21	2905	entertainment	31.89	0	4	77.25	44.94	low	1	130	free	0	loyal	afternoon
TX0003991	18.97	0	0	mobile	36	161	grocery	-56.16	0	2	30.35	7.38	low	0	90.83	free	0	new	afternoon
TX0003992	111.7	0	0	desktop	79	368	grocery	54.92	0	1	70.96	73.66	low	0	87.54	free	0	regular	afternoon
TX0003993	4.21	0	1	tablet	42	250	grocery	111.69	0	2	88.22	27.56	high	2	58.51	corporate	3	regular	morning
TX0003994	54.27	0	0	desktop	71	811	clothing	-20.07	0	2	85.79	8.03	low	2	103.32	free	0	regular	afternoon
TX0003995	46.69	0	1	desktop	71	2926	electronics	-50.51	0	6	46.57	72.01	low	2	71.31	corporate	0	loyal	night
TX0003996	32.57	1	0	desktop	23	106	grocery	40.17	1	3	66.13	48.07	medium	2	39.21	free	0	new	afternoon
TX0003997	40.15	0	0	mobile	64	2682	entertainment	46.6	0	3	83.16	5.63	low	2	95.68	unknown	1	loyal	night
TX0003998	60.39	0	0	desktop	30	621	clothing	-13.12	1	5	15.52	84.97	medium	3	109.78	corporate	0	regular	afternoon
TX0003999	14.08	0	0	desktop	79	2127	grocery	-60.04	0	2	95.73	44.74	low	0	58.1	free	0	loyal	morning
TX0004000	67.89	0	0	desktop	68	2825	electronics	21.75	0	6	60.22	14.39	low	1	50.18	free	0	loyal	afternoon
TX0004001	130.96	0	0	desktop	39	1396	clothing	-145.19	0	0	28.24	33.87	low	5	63.61	corporate	0	loyal	late_night
TX0004002	114.22	0	0	desktop	21	361	travel	7.05	0	2	52.41	2.87	medium	2	48.27	free	1	regular	afternoon
TX0004003	13.37	0	1	desktop	19	3395	entertainment	-159.66	0	4	73.66	98.01	medium	1	32.93	free	0	loyal	afternoon
TX0004004	12.93	0	1	mobile	20	1205	electronics	-21.29	0	2	82.12	74.98	high	3	57.97	free	1	loyal	afternoon
TX0004005	24.98	1	0	desktop	63	3196	travel	60.32	0	1	30.82	4.89	low	1	70.66	free	1	loyal	night
TX0004006	35.84	0	0	desktop	47	2755	electronics	107.78	0	6	34.22	24.03	low	4	72.6	corporate	1	loyal	afternoon
TX0004007	42	0	0	mobile	21	3073	entertainment	52.52	0	6	81.79	47.64	low	1	108.33	corporate	2	loyal	night
TX0004008	91.08	0	0	desktop	65	1434	grocery	8.41	0	4	83.94	71.7	low	2	45.53	free	1	loyal	morning
TX0004009	4.67	1	0	mobile	60	987	travel	24.04	0	1	68.73	63.5	low	2	59.66	free	0	regular	night
TX0004010	2.82	0	0	mobile	46	3541	travel	11.5	1	4	68.35	44.12	low	1	94.37	free	1	loyal	late_night
TX0004011	39.79	1	1	desktop	62	2398	clothing	-51.52	0	4	25.13	54.67	low	1	90.67	free	1	loyal	afternoon
TX0004012	95.57	0	0	tablet	50	1143	grocery	21.15	0	1	95.61	4.31	high	0	96.96	free	0	loyal	afternoon
TX0004013	17.2	0	0	mobile	30	558	entertainment	-17.49	0	5	85.02	99.89	high	2	69.13	free	0	regular	morning
TX0004014	82.07	0	1	desktop	64	897	clothing	39.76	0	2	87.17	86.7	low	0	41.16	free	1	regular	late_night
TX0004015	24.07	0	0	desktop	56	1966	travel	57.16	0	4	19.56	32.28	low	5	69.69	corporate	0	loyal	afternoon
TX0004016	173.78	1	0	desktop	49	770	electronics	-22.2	0	0	98.38	10.78	medium	2	77.22	free	0	regular	morning
TX0004017	180.83	0	1	desktop	45	1336	entertainment	-3.71	0	1	44.55	62.85	medium	1	44.34	free	0	loyal	afternoon
TX0004018	28.22	1	0	desktop	54	3446	clothing	12.21	0	6	68.19	91.65	medium	5	91.34	free	0	loyal	afternoon
TX0004019	20.91	0	0	desktop	45	1787	grocery	11.05	0	1	89.87	68.48	low	1	59.15	free	1	loyal	afternoon
TX0004020	42.39	0	0	desktop	44	1286	electronics	110.08	0	6	10.09	6.81	low	2	84.35	free	0	loyal	morning
TX0004021	22.01	0	0	mobile	42	1405	clothing	-13.83	0	2	31.83	37.94	low	8	93.76	free	0	loyal	night
TX0004022	89.27	0	1	mobile	47	745	entertainment	-93.85	0	2	36.82	71.86	high	3	97.3	free	2	regular	morning
TX0004023	139.93	0	0	mobile	23	462	electronics	-10.29	0	4	77.4	24.21	low	4	53.87	free	0	regular	morning
TX0004024	89.45	0	0	desktop	47	3415	clothing	95.45	0	1	29.56	64.29	medium	0	79.31	free	0	loyal	night
TX0004025	139.14	0	0	mobile	73	2034	clothing	20.39	0	2	39.08	58.43	low	0	60.69	free	1	loyal	morning
TX0004026	40.47	0	1	mobile	26	3079	entertainment	5.36	0	1	37.95	9.63	low	5	79.86	free	0	loyal	late_night
TX0004027	13.6	0	0	desktop	23	2047	grocery	-60.25	0	6	91.2	73.73	low	5	96.42	free	0	loyal	late_night
TX0004028	107.14	0	0	desktop	46	2457	electronics	-6.77	0	0	0.34	43.75	low	0	81.72	free	1	loyal	morning
TX0004029	35.76	0	1	desktop	40	286	clothing	76.54	0	1	14.04	16.08	medium	2	94.61	free	0	regular	late_night
TX0004030	89	0	1	mobile	23	2474	entertainment	55.14	0	4	92.83	92.69	high	1	67.86	corporate	2	loyal	night
TX0004031	25.25	0	0	mobile	39	2866	clothing	72.34	0	6	60.97	74.54	medium	2	118.54	corporate	0	loyal	afternoon
TX0004032	6.78	0	0	mobile	19	2334	entertainment	-62.1	0	0	9.07	72.36	medium	6	59.99	free	0	loyal	morning
TX0004033	392.31	0	0	mobile	48	3050	entertainment	36.94	0	0	47.42	44.7	medium	3	79.25	free	0	loyal	night
TX0004034	13.59	0	0	mobile	70	2236	clothing	-102.59	0	5	93.69	64.38	high	2	116.84	free	0	loyal	afternoon
TX0004035	356.68	0	0	mobile	23	2906	entertainment	-4.53	0	3	75.59	64.07	medium	2	78.2	free	1	loyal	night
TX0004036	302.76	0	0	mobile	59	3060	electronics	15.66	0	2	25.6	13.69	medium	3	88.44	corporate	1	loyal	late_night
TX0004037	126.32	0	0	desktop	22	232	entertainment	58.83	0	6	43.45	87.99	low	1	68.15	corporate	0	regular	morning
TX0004038	86.17	0	0	mobile	37	3514	grocery	46.6	0	0	49.07	81.73	medium	1	63.58	free	0	loyal	afternoon
TX0004039	68.98	0	1	mobile	29	2067	grocery	63.16	0	5	76.48	13.73	low	1	111.48	free	1	loyal	afternoon
TX0004040	160.85	0	0	desktop	55	717	entertainment	70.14	0	5	77.82	32.28	low	3	115.15	corporate	1	regular	night
TX0004041	27.34	0	0	desktop	55	111	electronics	-3.75	0	5	29.37	6.9	low	1	60.75	free	1	new	afternoon
TX0004042	50.44	0	1	desktop	25	1499	travel	-66.58	0	3	72.61	34.52	high	2	124.51	free	1	loyal	afternoon
TX0004043	77.28	0	0	mobile	73	1078	travel	28.11	0	4	97.37	72.98	low	1	120.01	free	0	loyal	morning
TX0004044	42.37	0	0	tablet	75	3007	electronics	42.37	0	6	7.26	0.36	low	3	102.42	free	0	loyal	afternoon
TX0004045	44.62	0	0	tablet	66	47	grocery	-27.12	0	2	81.53	50.68	low	1	55.54	free	1	new	night
TX0004046	32.07	0	0	desktop	67	3598	entertainment	3.73	0	1	59.35	86.72	medium	5	48.87	free	0	loyal	night
TX0004047	66.45	0	0	mobile	60	990	clothing	34.32	0	1	38.07	31.13	medium	2	87.45	free	0	regular	afternoon
TX0004048	152.08	1	0	mobile	50	1849	entertainment	76.71	0	1	78.97	72.42	low	2	9.59	free	0	loyal	afternoon
TX0004049	18	0	0	desktop	75	1825	entertainment	-70.24	0	0	32.59	5.47	low	5	47.45	free	0	loyal	morning
TX0004050	217.97	0	0	desktop	56	2964	travel	61.53	0	5	33.51	55.72	medium	1	76.14	free	0	loyal	night
TX0004051	93.46	0	0	tablet	57	3217	entertainment	-2.97	0	2	50.05	87.69	medium	5	96.67	corporate	1	loyal	night
TX0004052	138.65	0	0	desktop	48	3250	travel	-8.23	0	5	45.77	40.79	low	0	86.81	free	0	loyal	afternoon
